blinks,perclos,blink time,time between blinks
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
False,0.0,0.027251005172729492,26.461463928222656
